FileName,Test Id,Model Name,Is_Valid,had_outliers,source_type,is_synthetic,base_curve_id,aug_id,tmax_original,train_horizon,observed_tmax,is_censored,n_points_observed,max_gap_hours,median_dt_hours,missing_frac_on_grid,low_resolution,too_sparse,initial_OD,final_OD,max_OD,min_OD,range_OD,auc,auc_per_hour,net_change_per_hour,max_slope,time_of_max_slope,time_of_max_OD,monotonicity_fraction,largest_drop_frac,dip_fraction,roughness,noise_residual_std,lag_time,lag_time_est,plateau_OD,growth_phase_duration,symmetry_factor,final_to_peak_ratio,time_to_peak,num_slope_sign_changes,multi_phase_flag,logistic_fit_mse,logistic_AIC,gompertz_AIC,richards_AIC,flat_AIC,best_model_AIC,best_model_name,has_late_data,late_window_start,late_tmax,late_n_points,late_slope,late_delta,late_max_increase,late_growth_detected
SD,SD_720,Gompertz_Invalid_NearReal,0,0,lab,0,SD_720_A,SD_720_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.01959833159829692,1.0,1.0,0.0,1.0,0.8370759387810297,0.10463449234762871,0.12255020855021288,0.8521081793458816,8.0,8.0,0.625,0.03933693092377545,0.0810493424406223,0.12818917769022664,0.16358952888582098,7.0,7.0,0.5739459103270592,1.0,1.0,1.0,8.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_720,Gompertz_Invalid_NearReal,0,0,lab,0,SD_720_A,SD_720_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.015090504931061361,0.5619371469057632,1.0,0.0,1.0,2.3767297138606667,0.23767297138606666,0.05468466419747019,0.5635954043608151,8.0,8.5,0.55,0.27228142717984305,0.500469976661111,0.12564494479598265,0.07347127306364319,7.0,7.0,0.89780566414569,1.5,0.85,0.5619371469057632,8.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_720,Gompertz_Invalid_NearReal,0,0,lab,0,SD_720_A,SD_720_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.015090504931061361,0.5737186308280103,1.0,0.0,1.0,5.962417197105132,0.3726510748190707,0.03491425786855931,0.5635954043608151,8.0,8.5,0.5,0.19242142022175923,0.578169280557847,0.09660762012868554,0.0717871292475349,7.0,7.0,0.5797820805868926,1.5,0.53125,0.5737186308280103,8.5,15,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_721,Diauxic_VALID_diauxic,1,0,lab,0,SD_721_A,SD_721_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.6490177310317256,0.4561272163789657,0.125,0.31029009185926704,7.0,8.0,0.8125,0.014411593251298482,0.024473250506760136,0.06056801954399246,0.1291226826158521,1.5,1.5,0.8710963513087594,6.5,1.0,1.0,8.0,4,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_721,Diauxic_VALID_diauxic,1,0,lab,0,SD_721_A,SD_721_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.9898033623036634,1.0,0.0,1.0,7.529491002491,0.6274575835409166,0.08248361352530528,0.32737976489699205,7.5,9.0,0.7916666666666666,0.04007733974165584,0.09123336108470703,0.05825797726126613,0.09389886806388491,1.5,1.5,0.9818549885983874,6.0,0.75,0.9898033623036634,9.0,6,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_721,Diauxic_VALID_diauxic,1,0,lab,0,SD_721_A,SD_721_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9872705762538565,1.0,0.0,1.0,9.976007107068362,0.6880004901426456,0.06808762594854183,0.32737976489699205,7.5,9.0,0.7586206896551724,0.04007733974165584,0.1208371792127878,0.055575242219775514,0.08571599796181512,1.5,1.5,0.9729480244289282,6.0,0.6206896551724138,0.9872705762538565,9.0,8,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_722,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_722_A,SD_722_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.135681809536447,0.5135681809536446,0.1,0.42741145612562603,4.5,10.0,1.0,,0.0,0.06391190170123814,0.09981493334439534,3.5,3.5,0.9775051758401831,4.0,1.0,1.0,10.0,0,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_722,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_722_A,SD_722_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,6.955234544657168,0.5796028787214307,0.08333333333333333,0.4165221826803077,4.5,12.0,0.9166666666666666,0.004157140900568623,0.0059023037245043986,0.05915634329310984,0.09162910983867881,4.0,4.0,0.9749232852967938,4.0,1.0,1.0,12.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_722,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_722_A,SD_722_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,10.13861628943347,0.6336635180895919,0.0625,0.37679518364620157,4.5,16.0,0.9375,0.0037606416517681485,0.005339354560900511,0.04775622286460463,0.07902766500068753,4.0,4.0,0.9917633386229139,8.0,1.0,1.0,16.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_723,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_723_A,SD_723_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.008402018337130864,1.0,1.0,0.0,1.0,1.3331247053855086,0.16664058817318858,0.12394974770785865,0.6121583888922566,7.0,8.0,0.6875,0.02825780209029806,0.06573796286886535,0.09856411542430335,0.14556808393811096,6.0,6.0,0.7849620015764569,2.0,1.0,1.0,8.0,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_723,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_723_A,SD_723_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0080683772742651,0.9416226051950515,1.0,0.0,1.0,3.2543225319337,0.32543225319337,0.09335542279207863,0.5878498040597756,7.0,9.0,0.65,0.0464102104502403,0.12150492730790158,0.09054504836160082,0.09823411863449161,6.0,6.0,0.9792604778851843,2.0,0.9,0.9416226051950515,9.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_723,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_723_A,SD_723_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.007187868028474694,0.9979647194782338,1.0,0.0,1.0,8.583825606564353,0.5364891004102721,0.061923553215609946,0.523697227895338,7.0,15.5,0.59375,0.04023241355192797,0.18960277598707248,0.06906911509412607,0.08583981084359721,6.5,6.5,0.9905614330027801,4.5,0.96875,0.9979647194782338,15.5,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_724,Flat_Invalid_Noise,0,0,lab,0,SD_724_A,SD_724_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.07915585447964414,0.047967679598414775,1.0,0.0,1.0,2.215089593367482,0.27688619917093527,-0.003898521860153671,1.010575245796817,6.5,7.0,0.5625,0.701280565402,1.4356337125367835,0.26011879565054424,0.17739850837677368,1.5,1.5,0.7492482450004148,5.5,0.875,0.047967679598414775,7.0,6,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_724,Flat_Invalid_Noise,0,0,lab,0,SD_724_A,SD_724_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.07915585447964414,0.08520410255405561,1.0,0.0,1.0,2.389732011603512,0.2389732011603512,0.0006048248074411469,1.010575245796817,6.5,7.0,0.5,0.4295613430228218,1.4421055189569505,0.20757425212693834,0.14837900921245767,1.5,1.5,0.0942661222386055,5.5,0.7,0.08520410255405561,7.0,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_724,Flat_Invalid_Noise,0,0,lab,0,SD_724_A,SD_724_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.09933602909889976,0.0,1.0,0.0,1.0,3.970933312825381,0.2738574698500263,-0.0068507606275103276,0.9884286262789691,6.5,7.0,0.5862068965517241,0.44698158068214433,2.0424737877597443,0.19911750565919306,0.14068212787789008,1.5,1.5,0.44698158068214433,5.5,0.4827586206896552,0.0,7.0,12,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_725,Diauxic_VALID_diauxic,1,0,lab,0,SD_725_A,SD_725_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.9558974491897515,1.0,0.0,1.0,4.466857829539416,0.44668578295394157,0.09558974491897515,0.4539270507449733,8.0,8.5,0.6,0.03836500160517331,0.12704713255799382,0.07863880083507234,0.10261460743414967,3.0,3.0,0.9598366147617559,5.5,0.85,0.9558974491897515,8.5,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_725,Diauxic_VALID_diauxic,1,0,lab,0,SD_725_A,SD_725_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9924341842364042,1.0,0.0,1.0,8.791687511131526,0.6063232766297604,0.06844373684388995,0.4539270507449733,8.0,8.5,0.6551724137931034,0.03836500160517331,0.17777134688122342,0.06900445987902636,0.09204355185908215,3.0,3.0,0.9583698167012952,5.5,0.5862068965517241,0.9924341842364042,8.5,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_725,Diauxic_VALID_diauxic,1,0,lab,0,SD_725_A,SD_725_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.9427042823834219,1.0,0.0,1.0,10.208076939793166,0.6380048087370729,0.058919017648963866,0.4539270507449733,8.0,8.5,0.625,0.03836500160517331,0.2121204540248255,0.06717198894771098,0.0822939736476544,3.0,3.0,0.9481727588301748,5.5,0.53125,0.9427042823834219,8.5,14,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_726,Flat_Invalid_Oscillatory,0,0,lab,0,SD_726_A,SD_726_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.5980135870554874,0.08706245510932395,1.0,0.0,1.0,5.060823674077859,0.6326029592597324,-0.06386889149327042,0.9472198419523179,6.0,6.5,0.5,0.5578863324246606,2.31565594742035,0.3052151128144935,0.2199467522249111,0.5,0.5,0.6449487875339845,,0.8125,0.08706245510932395,6.5,5,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_726,Flat_Invalid_Oscillatory,0,0,lab,0,SD_726_A,SD_726_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.3146013471838736,0.7582099257475411,1.0,0.0,1.0,4.078878754082609,0.40788787540826094,0.044360857856366745,0.990701510181948,9.0,9.5,0.55,0.2531145643104754,1.3620324589577608,0.1944849188793587,0.16607195114248074,0.5,0.5,0.8465400648505248,,0.95,0.7582099257475411,9.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_726,Flat_Invalid_Oscillatory,0,0,lab,0,SD_726_A,SD_726_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.29843676993194185,0.65093520298515,1.0,0.0,1.0,6.411670240910695,0.40072939005691843,0.022031152065825507,0.9397981328178907,9.0,9.5,0.5625,0.4660937096720042,2.635722459690929,0.21830614040330423,0.17885630672098055,1.0,1.0,0.45226096990305475,,0.59375,0.65093520298515,9.5,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_727,Richards_Invalid_Collapse,0,0,lab,0,SD_727_A,SD_727_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.022785075081039174,0.8638160919539734,1.0,0.0,1.0,4.499159894634278,0.5623949868292848,0.10512887710911677,0.2845207055497436,4.0,7.0,0.75,0.09163395336615265,0.16674699008799826,0.07131713375208779,0.08578102408160329,2.0,2.0,0.955450045320126,3.5,0.875,0.8638160919539734,7.0,4,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_727,Richards_Invalid_Collapse,0,0,lab,0,SD_727_A,SD_727_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.021210433707607848,0.8994834575277534,1.0,0.0,1.0,7.883244788711144,0.6569370657259287,0.07318941865167879,0.26485791870515163,4.0,10.5,0.7083333333333334,0.06103378256863401,0.234187420174703,0.060539067169070246,0.07832315029813386,2.0,2.0,0.9625208407890661,5.0,0.875,0.8994834575277534,10.5,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_727,Richards_Invalid_Collapse,0,0,lab,0,SD_727_A,SD_727_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.021210433707607848,0.2864528553147342,1.0,0.0,1.0,9.924807684281365,0.6844694954676803,0.018292580800491474,0.26485791870515163,4.0,10.5,0.6551724137931034,0.42776626016578545,0.8976690026945084,0.11119052784975864,0.054454046193806706,2.0,2.0,0.9146623890660027,5.0,0.7241379310344828,0.2864528553147342,10.5,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_728,Flat_Invalid_Noise,0,0,lab,0,SD_728_A,SD_728_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.3930071733709418,1.0,0.0,1.0,3.6113881898038964,0.45142352372548705,0.04912589667136773,1.381927339580964,0.5,1.0,0.5,0.5756595265912001,1.3913351728322632,0.2750593289533405,0.19714784088459866,0.5,0.5,0.6085557982695708,0.5,0.125,0.3930071733709418,1.0,7,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_728,Flat_Invalid_Noise,0,0,lab,0,SD_728_A,SD_728_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.45917349129303386,1.0,0.0,1.0,4.772806062992878,0.47728060629928776,0.045917349129303384,1.381927339580964,0.5,1.0,0.45,0.5756595265912001,1.3347932963912013,0.24219040649709503,0.17393949459897856,0.5,0.5,0.5544263167958607,0.5,0.1,0.45917349129303386,1.0,9,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_728,Flat_Invalid_Noise,0,0,lab,0,SD_728_A,SD_728_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.5494929052388572,1.0,0.0,1.0,6.4206923489880605,0.5350576957490051,0.04579107543657143,1.381927339580964,0.5,1.0,0.4583333333333333,0.5756595265912001,1.858376599977518,0.2508986032292936,0.1765639681871861,0.5,0.5,0.8578553850941211,0.5,0.08333333333333333,0.5494929052388572,1.0,11,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_729,Flat_Invalid_Noise,0,0,lab,0,SD_729_A,SD_729_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.2091431939296532,1.0,1.0,0.0,1.0,1.6110841441884471,0.2013855180235559,0.09885710075879335,1.2158445664817887,8.0,8.0,0.5625,0.1515090873115393,0.520860392749215,0.18285227843918106,0.18845776894059266,1.5,1.5,0.39207771675910563,,1.0,1.0,8.0,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_729,Flat_Invalid_Noise,0,0,lab,0,SD_729_A,SD_729_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.3239609724441303,0.9129562253413217,1.0,0.0,1.0,3.509701102491278,0.3509701102491278,0.05889952528971913,1.4319863057880022,7.5,8.0,0.55,0.4679903361684489,1.5313808432186216,0.2563316990487612,0.21590870079254362,1.5,1.5,0.4546509783002071,,0.8,0.9129562253413217,8.0,10,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_729,Flat_Invalid_Noise,0,0,lab,0,SD_729_A,SD_729_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.2645662612000036,0.7219439211761428,1.0,0.0,1.0,5.230019458084943,0.3606909971093064,0.03154328689490615,1.169447233577722,7.5,12.0,0.5172413793103449,0.47919606976571016,2.4391726110065934,0.24115305778765495,0.19266824453219195,1.5,1.5,0.5627342267447989,,0.8275862068965517,0.7219439211761428,12.0,14,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_73,Richards_Invalid_Obvious,0,0,lab,0,SD_73_A,SD_73_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.1140797039985486,0.3488375349516584,1.0,0.0,1.0,2.4382877661742035,0.24382877661742036,0.02347578309531098,1.2780949079509345,7.5,7.5,0.45,0.4664453545981344,1.2091183373409908,0.22660609192179393,0.17170875890929202,7.0,7.0,0.19710200244290524,,0.75,0.3488375349516584,7.5,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_73,Richards_Invalid_Obvious,0,0,lab,0,SD_73_A,SD_73_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.07197865138851439,0.16602176831161378,1.0,0.0,1.0,2.553722448824965,0.17611878957413551,0.006485732201593061,1.3388330366552021,7.5,7.5,0.4482758620689655,0.48861195412438574,1.409673509061915,0.19045814025693,0.14167938991200338,7.0,7.0,0.11218023263829519,0.5,0.5172413793103449,0.16602176831161378,7.5,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_73,Richards_Invalid_Obvious,0,0,lab,0,SD_73_A,SD_73_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.07197865138851439,0.0921807633792778,1.0,0.0,1.0,2.691899733872913,0.16824373336705706,0.0012626319994227132,1.3388330366552021,7.5,7.5,0.40625,0.48861195412438574,1.4499422308780656,0.18128331970724507,0.1343699021204396,7.0,7.0,0.10277371137472938,0.5,0.46875,0.0921807633792778,7.5,13,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_730,Flat_Invalid_Oscillatory,0,0,lab,0,SD_730_A,SD_730_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.5102032956993329,0.3425887131913389,1.0,0.0,1.0,3.8987851980526997,0.48734814975658747,-0.02095182281349925,1.0963519482432167,7.0,7.0,0.375,0.5459578573622609,2.441236418495102,0.33713523831188486,0.2718100812262485,2.0,2.0,0.8885465705535998,,0.875,0.3425887131913389,7.0,6,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_730,Flat_Invalid_Oscillatory,0,0,lab,0,SD_730_A,SD_730_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.46722080805375865,1.0,1.0,0.0,1.0,4.42683748365549,0.44268374836554897,0.053277919194624136,1.0039888951861549,7.0,10.0,0.45,0.47541580010129947,2.5193005678257165,0.3122560452500582,0.2814388294347778,2.0,2.0,0.43339529546429095,,1.0,1.0,10.0,7,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_730,Flat_Invalid_Oscillatory,0,0,lab,0,SD_730_A,SD_730_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.5102032956993329,0.3755598073726656,1.0,0.0,1.0,7.2295392749154095,0.4518462046822131,-0.008415218020416705,1.0963519482432167,7.0,7.0,0.40625,0.5191521949752488,4.281128772524009,0.30415931757101156,0.2534252201087091,2.0,2.0,0.3755598073726656,,0.4375,0.3755598073726656,7.0,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_731,Diauxic_VALID_diauxic,1,0,lab,0,SD_731_A,SD_731_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0253714480169181,1.0,1.0,0.0,1.0,3.7057956837092094,0.37057956837092093,0.09746285519830819,0.3636383331920695,5.5,10.0,0.9,0.032164931759016996,0.06078867258004687,0.05907639736589043,0.10862506523440138,5.0,5.0,0.8523323332562709,5.0,1.0,1.0,10.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_731,Diauxic_VALID_diauxic,1,0,lab,0,SD_731_A,SD_731_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.018164868531445225,0.9232019149559475,1.0,0.0,1.0,4.536195952568526,0.37801632938071045,0.07541975386870851,0.30672672982580407,10.5,11.5,0.875,0.0767980850440525,0.12032016722404118,0.05619883891412253,0.08458681160807861,5.0,5.0,0.9607035214591579,5.5,0.9583333333333334,0.9232019149559475,11.5,3,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_731,Diauxic_VALID_diauxic,1,0,lab,0,SD_731_A,SD_731_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.01759323485847039,1.0,1.0,0.0,1.0,6.704203665404501,0.4623588734761725,0.06775219069941583,0.29707428852867257,10.5,14.5,0.8275862068965517,0.040292415733906406,0.12247717348586788,0.04942386760058003,0.08792054396626035,5.0,5.0,0.9321686270516195,6.0,1.0,1.0,14.5,4,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_732,Richards_VALID_decline,1,0,lab,0,SD_732_A,SD_732_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9872855140052004,1.0,0.0,1.0,3.1905683487480276,0.39882104359350345,0.12341068925065005,0.33597580772246727,6.5,7.5,0.875,0.030040208405226088,0.04275469440002572,0.05089215605940711,0.1101493063610642,2.0,2.0,0.9872855140052004,5.0,0.9375,0.9872855140052004,7.5,3,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_732,Richards_VALID_decline,1,0,lab,0,SD_732_A,SD_732_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.8900072384232135,1.0,0.0,1.0,6.092569166573503,0.5077140972144586,0.07416726986860113,0.25058122505524194,6.5,10.5,0.8333333333333334,0.05850278585362323,0.13239768493756143,0.04193213398597418,0.07408770315952817,3.5,3.5,0.9661914824220982,5.5,0.875,0.8900072384232135,10.5,3,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_732,Richards_VALID_decline,1,0,lab,0,SD_732_A,SD_732_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.7576242371486199,1.0,0.0,1.0,9.286497295392822,0.5804060809620514,0.047351514821788745,0.25058122505524194,6.5,10.5,0.6875,0.05179140407034322,0.2783780075976098,0.043779283755109616,0.06025771036353667,3.5,3.5,0.7533119171892567,5.5,0.65625,0.7576242371486199,10.5,4,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_733,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_733_A,SD_733_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,1.0,0.09008468915097974,1.0,0.0,1.0,4.849272722316658,0.40410606019305484,-0.07582627590408501,0.21516445629516268,2.0,0.0,0.4166666666666667,0.21901965428596964,1.345492558817909,0.08430242366797971,0.11595950514304663,,,0.0420755023284442,,0.0,0.09008468915097974,0.0,13,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_733,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_733_A,SD_733_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,1.0,0.0,1.0,0.0,1.0,6.764825120256443,0.4665396634659616,-0.06896551724137931,0.1734187694523186,2.0,0.0,0.41379310344827586,0.1765259912633581,1.3748694323940653,0.06804092813272326,0.1009074873571233,,,0.24290252282026628,,0.0,0.0,0.0,14,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_733,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_733_A,SD_733_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,1.0,0.06430626445724881,1.0,0.0,1.0,6.254249832225676,0.39089061451410473,-0.05848085847142195,0.18608993691991915,2.0,0.0,0.46875,0.18942419371714286,1.4022599701735163,0.06941984635213971,0.09890280061606332,,,0.04666322926940165,,0.0,0.06430626445724881,0.0,15,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_734,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_734_A,SD_734_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,1.0,0.0,1.0,0.0,1.0,3.4980532446316697,0.4372566555789587,-0.125,0.023817889217306154,7.0,0.0,0.125,0.17599241736441495,1.0133214798868848,0.0449186876529302,0.12395252890270135,,,0.10630637521991407,,0.0,0.0,0.0,4,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_734,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_734_A,SD_734_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,1.0,0.0,1.0,0.0,1.0,3.4941967473058395,0.34941967473058394,-0.1,0.02404194888413952,7.0,0.0,0.15,0.1776480133763081,1.0177471646099787,0.04566442008685147,0.11212070734686491,,,0.005715059478619447,,0.0,0.0,0.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_734,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_734_A,SD_734_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,1.0,0.0,1.0,0.0,1.0,6.060204658273646,0.3787627911421029,-0.0625,0.017805529983852653,7.0,0.0,0.09375,0.13156658156071532,1.0131435963496207,0.028927081230563093,0.08635371996571477,,,0.056888661821663786,,0.0,0.0,0.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_735,Diauxic_VALID_diauxic,1,0,lab,0,SD_735_A,SD_735_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9034141892228648,1.0,0.0,1.0,6.564742909559058,0.8205928636948823,0.1129267736528581,0.6837964803311624,0.5,3.0,0.6875,0.1165006821780783,0.3325983451968352,0.12614506238245318,0.11301425246981979,0.5,0.5,0.9647481885393708,2.5,0.375,0.9034141892228648,3.0,3,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_735,Diauxic_VALID_diauxic,1,0,lab,0,SD_735_A,SD_735_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,6.3314177853861375,0.5276181487821782,0.08333333333333333,0.3456200716344827,0.5,12.0,0.7916666666666666,0.058884441903464035,0.15429495439796898,0.05809528430810173,0.09719796785525998,0.5,0.5,0.965335560192631,10.5,1.0,1.0,12.0,4,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_735,Diauxic_VALID_diauxic,1,0,lab,0,SD_735_A,SD_735_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.920176842825455,1.0,0.0,1.0,9.870520807413826,0.6169075504633641,0.057511052676590936,0.3321832372038483,0.5,15.0,0.625,0.0642314227381715,0.2675140631929975,0.05480060043602276,0.07417493020603151,0.5,0.5,0.9425274697140522,10.5,0.9375,0.920176842825455,15.0,9,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_736,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_736_A,SD_736_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.265604505481872,0.4265604505481872,0.1,0.14148269048926676,10.0,10.0,1.0,,0.0,0.01969081122483517,0.10296815551418419,3.0,3.0,0.8975462177205502,6.5,1.0,1.0,10.0,0,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_736,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_736_A,SD_736_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.9529490525533287,1.0,0.0,1.0,5.732575589689725,0.47771463247414375,0.07941242104611072,0.21335403772071193,10.5,11.0,0.9166666666666666,0.041790955519293904,0.047050947446671265,0.0295528902626304,0.0816762736386061,3.0,3.0,0.9947648309346373,7.5,0.9166666666666666,0.9529490525533287,11.0,1,0,,,,,,,,0,16.0,,0,,,,0
